id	Ann_short_1	Ann_short_2	Ann_short_3	Ann_short_4	Ann_short_5	Ann_short_6	Ann_short_7	Ann_short_8	Ann_short_9	Ann_short_10
930004D1	33.147215317874	33.5274730570351	33.6237389013219	33.6658089043275	33.6847889556173	33.8092604871011	33.4130011076547	33.3864735925311	33.2972810662478	32.9253205211962
930005D1	29.6488165751518	30.4449123600581	30.9467303380704	31.5352601543678	31.9966129342452	32.2302200718474	31.9989001905439	32.3013520404287	33.0718971995461	33.1626136493
930006D1	32.5755938150186	32.8933214349344	32.9089699861504	33.088670342309	33.0709400907	33.1646558637373	32.9060047816101	32.905809646249	32.8512775229238	32.5990478342878
930007D1	32.6159336763936	32.7872007208888	32.7467227925271	32.8930653018472	32.8651682223717	33.096715364974	32.8735144993084	32.5899884161622	32.9460904444084	32.7102019459149
930008D1	30.1636896534064	30.4690946327799	30.7398583122328	31.1621714199095	31.3357609574135	31.5388818563464	31.3718196524699	31.4984681633609	32.0272318572153	32.0762342887168
930009D1	32.8805288924037	33.2765031245724	33.325822705318	33.4634834044648	33.4695731252418	33.6799289474826	33.4078280519777	33.1984766136107	33.3841237101423	33.2087571795737
930010D1	32.069920374767	32.3176194568488	32.2747322723966	32.3434853239464	32.1305362840117	32.346565565248	32.1927776650417	31.4282403619457	31.6015697623745	31.157815996294
310167T3	29.0459616241915	29.3153348897155	29.3889096447015	29.7993948539358	29.8790435872421	30.1331669877592	29.9816383164496	30.1641787973454	30.631890254777	30.69662687966
310168T3	29.9953006895211	30.1842399653501	30.2003961217511	30.4248774773895	30.5101561477178	30.5861225303944	30.3861971743048	30.6369677945382	30.602780109802	30.4355331934304
310169T3	29.9790333426426	30.1456514107932	30.1407286907583	30.4019449636227	30.5294344454647	30.6211707369979	30.455214978108	30.5546503194578	31.1161619579086	31.2525656795525
310144T3	27.0427042395589	27.2029723334284	27.3494219934067	27.3163790235538	27.3845254011083	27.1831883383992	26.9379590076114	27.0713109436356	26.9713664085643	27.0305028865525
310304T3	32.2092192131659	32.026258976916	32.0050552401798	32.2593833308881	32.2508572978225	32.4960573715969	32.3262367987021	31.9548345451696	32.4886116081558	32.3942932813424
310282T3	31.6971654709016	32.0997013679663	32.2354592919338	32.2589699395093	32.2041305693646	32.2651716917434	31.9478626448096	31.6824414041499	31.6242178687831	31.1274247134108
310222T3	30.2904944384789	30.3546648145288	30.171673107532	30.25532792006	29.854555773338	29.8416212285146	29.8177810982267	29.2174841630198	29.3856212200158	29.0706827615109
930011D1	33.3266675279044	33.8833110372684	34.0400319663144	34.1584193083043	34.1973076276405	34.4583035175142	33.9703407749645	33.4883161261911	33.6498161443948	33.4580040555053
930012D1	34.150075047092	34.717690216456	34.9624685422355	35.0553589348639	35.0960301949696	35.2281483868895	34.6727811314403	34.5199326670728	34.5347310549749	34.2341739518274
930013D1	34.1550989686049	34.7863696687316	35.0409809858367	35.1152928338937	35.1795585226842	35.2992615172093	34.6917138782176	34.7195733921123	34.4828276965571	34.2028220663522
930014D1	33.5383496758707	34.0130397939346	34.1811566833742	34.2458354608026	34.3340951665361	34.4901834563235	34.0007847146246	33.9820218383039	34.0178039875049	33.8396538333209
930015D1	33.145925639306	33.5565431952584	33.7317322712206	33.76056954074	33.8209717650474	33.9112831671314	33.4150652731653	33.5451036095939	33.4894831510658	33.3256772499073
930016D1	33.1884038034986	33.6591598237369	33.705956995459	33.7683875593509	33.6782168346607	33.8983991178836	33.5976409731444	33.0229926265417	33.2125865241796	32.6725302371897
930017D1	33.6060091379986	34.1408544225851	34.3627780495887	34.4977228621967	34.6147984728176	34.8524353228462	34.3499723904042	34.0387432108818	34.1495835740569	33.9003264086781
930018D1	32.9817998585482	33.3605974235966	33.4672588111966	33.5643238820013	33.4944401596075	33.6986275495536	33.351313037736	33.08066896728	33.3410507844145	33.0952012252127
930019D1	33.0839722579306	33.4719193562495	33.532909111787	33.5901020759662	33.5316607236874	33.6695596824831	33.278856433214	33.1240526154196	33.0275428193082	32.7105570842969
930020D1	27.3260312639345	27.680330609747	27.6859529577205	27.7525638573413	27.4721470539494	27.2909263849456	27.3012811564171	27.1922284805558	27.1578334549326	27.1001969392157
101001T1	32.7250194731904	33.1753863448439	33.2741770451032	33.3634021967355	33.2710193991298	33.3778724394149	33.0277024866253	32.7936951596932	32.6793005186495	32.15700946454
101002T1	32.7895009815001	33.2181088604862	33.3678692017253	33.4176074805227	33.4602231235734	33.5620890061273	33.1043107114288	33.1997659418084	33.1736696045096	33.0980862445226
101003T1	33.6029161285526	34.0634521880088	34.2065452686339	34.2450493083162	34.3619080288066	34.4869575155867	34.0148871279426	34.0702178437919	34.0902667662613	33.9759311478811
101004T1	33.1057530578445	33.5643927806758	33.6947387050944	33.7450278598652	33.8069067122282	33.8763447733285	33.4116233947369	33.4824632929183	33.2631725528412	32.9475269058464
101005T1	32.5540208275423	33.0010638279265	33.1477355116788	33.2025873381798	33.2814300363489	33.373021355396	32.9045488530467	33.0048319095785	32.9125296333905	32.7210526074054
101006T1	31.9105470960119	32.4048042631866	32.5235291445075	32.6319515890052	32.7539705669258	32.8211478497181	32.4251590342449	32.5134827954343	32.556900157562	32.4785753197511
101007T1	31.9305996377342	32.3658312454869	32.5301145874854	32.6722852511135	32.7228515907513	32.8357967277703	32.5192946625344	32.4303137561321	32.5830735240088	32.3768786543254
101008T1	31.7195731256078	32.0889370657919	32.2200837814554	32.3155268865238	32.3532752225504	32.3841464010319	31.9559543039889	32.0271543222601	31.87602222188	31.5838992339931
101009T1	33.1205823108284	33.5705681036195	33.7052404535958	33.749980999668	33.8141461067597	33.9121938934472	33.4193563853291	33.4883972481859	33.3031704158983	33.0944790524906
101010T1	33.5636833903359	34.0306702791651	34.176752274319	34.2516919427564	34.3110695178108	34.4698296739885	33.9999747855968	33.9831151794773	33.9726731952777	33.7310573487441
101011T1	32.9824800341996	33.4219224457543	33.525632615667	33.5658333001055	33.5366264929314	33.6100804699027	33.2334008150666	33.1100879572044	32.9065667589395	32.520872902162
101012T1	32.6271774976232	33.1071449833256	33.1867896774082	33.2882250739212	33.2824124965466	33.4016875887211	32.9860197508149	32.9835618637178	32.8823470959766	32.5544335456195
101013T1	32.6177955012702	33.0180415144027	33.1555885766499	33.1471409400204	33.146577894886	33.147732875696	32.6801760732084	32.7276606419574	32.1922290745993	31.7542522994127
101014T1	31.8242062470729	32.2084816346982	32.3730861347427	32.4140810093125	32.4088619486174	32.4835476387028	32.0164879283776	32.1098211434162	31.9207301734689	31.7094137445924
101015T1	31.8874908633427	32.311151579261	32.4333896650865	32.4696452430484	32.5115256363772	32.5220933357165	32.0932473109735	32.2366239790072	32.0428601922815	31.8968986884587
101016T1	31.5892219711279	32.0817850137608	32.2027410004264	32.3313444783682	32.4066862709264	32.5120735725309	32.0829156467315	32.2198787128235	32.2231962140234	32.1769786386472
101017T1	32.9128236616256	33.3735618322139	33.5025952716005	33.6411962972425	33.6703583867701	33.8412247626601	33.4670827800972	33.3078260900165	33.3951122487904	33.0535319391402
101018T1	33.66656919683	34.1111113559831	34.247111630431	34.2505434308179	34.2844788915917	34.3818563195662	33.8969957435789	33.918587881344	33.6334688628578	33.3219902566777
101019T1	33.5943203802205	34.0448708765687	34.2248869860833	34.2875641032133	34.3792477261464	34.5413959792691	34.0692714183994	34.1067840318279	34.0806771434312	33.8471623057144
101020T1	33.4383410210688	33.8846901633372	34.0352371106503	34.0644924493082	34.1559586034183	34.3004409549632	33.7979596410296	33.8558778498751	33.8333500833743	33.5928870756348
