Ann_long_1	Ann_long_2	Ann_long_3	Ann_long_4	Ann_long_5	Ann_long_6	Ann_long_7	Ann_long_8	Ann_long_9	Ann_long_10
520074B1	32.3760011485254	32.132229070612	31.721325542582	30.786408443403	29.8791381630305	28.8044421315362	27.9671649194501	27.8228818898994	25.5350870814628	24.9083447460555
520075B1	31.0310807613194	30.6788366523028	30.3371860055635	29.3970297889467	28.4303944851261	27.4833421668308	26.6922926817932	26.5429305572094	24.5175399347879	23.6339021976874
520076B1	32.6129717130611	32.3185744380469	31.8934383486548	30.9905533311467	30.0302272108264	29.0216775145527	28.1823534878241	27.9470137898216	25.6986632901475	24.8783381681445
520077B1	32.5688160785224	32.2231035028156	31.8403679285204	30.9237024939969	29.9765983918117	28.9941341135916	28.1701935833701	27.9678638990752	25.8900563437721	25.1330719000507
520078B1	31.7512487262713	31.4739741543721	31.0597033631366	30.0963613254312	29.1778298697399	28.2297690077768	27.492148754858	27.2795520053279	25.4653182699401	24.6416292931464
520079B1	32.3093891330967	32.3789239435591	31.9557885312068	31.1322949018831	30.2980510221023	29.3416869242093	28.5246712620651	28.318169643088	26.5335676409954	25.8544028051368
520080B1	32.6349855403557	32.6637413070997	32.2033526959765	31.2221989552262	30.2860315918083	29.2208913926664	28.2917591818897	28.0810081378486	25.5290139414997	24.3837306611863
520081B1	31.2263328913901	31.2882865406184	30.9361264164533	30.0187130950923	29.1870101441057	28.1954859014871	27.4857471546301	27.3404710781758	25.5531617179992	24.9971103710375
520082B1	31.6096184604895	31.2605853393625	30.8964486586389	29.912240475724	28.997250482122	27.9502608130692	27.0392215132118	26.918917040837	24.4662474904667	23.6601819928905
520083B1	32.6889064873749	32.2921139950276	31.8485177550257	30.8165351516509	29.8322117975024	28.7373953386029	27.8187894862018	27.5742711609351	24.8468655709358	23.7462698578054
520084B1	31.4107172634789	31.0047483944319	30.6247104911072	29.6291088248716	28.778461997262	27.7140605403946	26.8185229407957	26.8344590883599	24.544007545977	23.7413390449882
520085B1	30.712313367002	30.4776852097932	30.0873941213199	29.1843313226357	28.2882826468684	27.1908644778195	26.4574211025629	26.1707665047347	24.0684529620089	23.2152079001102
620087B1	31.6576802684828	31.4894682334759	31.0617466196584	30.1660682626096	29.2577421591748	28.2335916038574	27.3446067498103	27.0776233925363	24.8752415416507	24.2938594602375
620088B1	30.5971265591706	30.4453527420511	30.1545812053322	29.2257137826674	28.2486956059183	27.3827621227597	26.5169535822178	26.4089983929293	24.202050606884	23.6179126911608
620122B1	32.5921773431989	32.2943047524609	31.8597634985263	30.8965772513092	29.9841102040305	29.0512828962441	28.1542829819965	27.9253382091478	25.8214010581112	24.9819472799055
620123B1	32.5090564069123	32.2580715040583	31.838702298414	30.9362893247585	29.9904192272837	28.9881665357953	28.1177394403213	27.8727780566505	25.6822535329766	24.8429597522838
620125B1	31.1344576268441	30.9251012595772	30.5413052086975	29.5885097461231	28.6830689581794	27.5028607423309	26.7198245729728	26.4478874783361	23.9948666125865	22.8889345993244
620126B1	32.5318880417524	32.2744717999781	31.8246981650571	30.8458817625012	29.8438243976828	28.8352374572828	27.9989154907605	27.8062594345026	25.8450453892811	24.8381795544063
620127B1	32.4228580028059	32.1728488789667	31.7917612323856	30.858205696699	29.9454494331197	28.9603425335606	28.1210135695965	27.9464888162611	25.7768550430532	25.0142556962206
620128B1	33.5907004139261	33.3019511876101	32.831390518029	31.8324966743828	30.7964564991006	29.7563183325539	28.8379595693418	28.6007503515286	26.0120593180994	24.8991751261502
620129B1	31.1072740448501	30.7612074251396	30.3716536633197	29.42240386041	28.4577901601727	27.5186463635853	26.5872299062729	26.3494714619005	24.2488181477504	23.7899395153238
620130B1	29.2313489721827	29.1238740385416	28.5833234775067	27.5807168867907	26.6239745703809	25.793269357939	25.0508239533345	24.3310222682508	22.2419179980478	21.3152237914035
620089B1	32.5140046124668	32.3071272002941	31.842787343561	30.9188881235312	29.9102018379878	28.9522013015912	28.1219477273859	27.769502891743	25.7362750142647	24.9151857023434
620090B1	31.1153590042707	30.9302250094217	30.4983423877344	29.5928353981741	28.6858484455327	27.7830652643796	27.002322810204	26.5798489439372	24.7735087841221	23.9138678542946
620091B1	30.893199131903	30.6060324820421	30.2482391713062	29.2793512822076	28.3457745876198	27.3683855211919	26.5859338806983	26.2969530337519	24.2558867100777	23.5744301630718
620092B1	31.2188480754271	30.9183496703036	30.4444781323432	29.5116331742087	28.5746457593011	27.6280370781427	26.9038122345335	26.6498312726655	24.7507905663385	23.7264495757277
720095B1	32.2752400991019	31.9860250961514	31.5603144511914	30.6579797476202	29.7021363272487	28.7125166484071	27.810196779488	27.6731642092552	25.4169534407713	24.5945691672155
720096B1	32.4416527601337	32.1651493124025	31.7131066155411	30.7910828492769	29.886902020856	28.8700958856338	27.9841478170443	27.8160258960328	25.471651761016	24.6605897858956
720097B1	32.4370700196291	32.2740802854966	31.849119675937	30.9555840328159	30.0066536949004	29.0765667094275	28.2541733602555	27.8667000089816	25.7845851714774	24.9862951085182
720098B1	31.6194909559555	31.3765413439376	30.9526952169833	30.0030184102926	29.0768223087266	28.1198173414637	27.3001104611102	27.0174989360688	24.8300640388804	23.974345149587
720099B1	30.3171613829255	30.0185731021861	29.5457819959443	28.6780169150687	27.6128300633037	26.6540936691028	25.9870821738425	25.2336756428362	23.2735835838287	21.8802196494324
720100B1	31.4508362392297	31.115257795552	30.6329019456807	29.6805016217309	28.6538534737318	27.547168155121	26.7573102993741	26.4407612314404	23.7150102241717	22.9895351866711
720101B1	31.1496776755991	30.8538248434433	30.4262120595487	29.4672116895262	28.4834251387299	27.5445972403744	26.6256002929514	26.3795293375071	24.1194602628053	23.2902024202366
720102B1	30.9733988084257	30.622998878165	30.1998718627319	29.2579097160762	28.2538864538431	27.2450755440903	26.3924885849095	26.0626981174309	23.9609781186526	22.5286123166666
720103B1	32.6341200639451	32.3940612378015	31.9908072647559	31.0545541734091	30.1254723170956	29.0915377890125	28.2677957666801	28.0252504363318	25.8088067797141	25.0227560994292
720104B1	32.3567188940858	32.1120081638688	31.6945299935158	30.8067523876344	29.8487006876216	28.8911297663367	28.0359542538098	27.8336737092944	25.6614880621924	24.8991751261502
720105B1	31.2142226590506	30.8738737229367	30.467095316901	29.4681506691671	28.5216957069962	27.5282131425845	26.6556070243789	26.4662592658195	24.1233136802623	23.3165785121645
720106B1	31.9258336030431	31.6271833478686	31.2033438199737	30.1842394337849	29.218901453211	28.2325004129574	27.3984374196509	27.0368476683156	24.9394550441987	23.8416585728048
720107B1	31.0978885945912	30.7442952214903	30.3376010607499	29.4194978725473	28.488500089491	27.4949061036481	26.6103694025223	26.4549801269847	24.2558867100777	23.4835322153183
720108B1	30.2384846828467	30.0244317651583	29.5916723372909	28.653994259341	27.7158121781404	26.796566353023	25.9617712292041	25.7673408316402	23.4870643363856	22.8360148746959
101003T1	33.408979019356	33.1549956449648	32.7449761309054	31.8482553947206	30.9515764041521	30.0047865117708	29.0907414099421	28.9495503179883	26.6099694925681	25.9446440979619
